var,date_start,date_end,psi,taub
loan__135_amount_cnt_7d,2019-03-04,2019-03-11,0.00033269350732884604,0.9555555555555554
loan__135_amount_cnt_15d,2019-03-04,2019-03-11,0.0016666220747627687,0.9555555555555554
loan__134_strong_cnt_7d,2019-03-04,2019-03-11,5.142543240314782e-05,0.7999999999999999
loan__134_strong_cnt_15d,2019-03-04,2019-03-11,9.876013171314586e-06,0.9333333333333332
loan__134_stages_cnt_7d,2019-03-04,2019-03-11,6.451870352587943e-06,0.9473309334313419
loan__134_stages_cnt_15d,2019-03-04,2019-03-11,1.4485225424940487e-05,1.0
loan__134_petty_cnt_7d,2019-03-04,2019-03-11,8.873382397215948e-05,1.0
loan__134_petty_cnt_15d,2019-03-04,2019-03-11,0.0002708837879109469,0.8666666666666666
loan__134_little_cnt_7d,2019-03-04,2019-03-11,5.827374352685295e-06,0.9523809523809522
loan__134_little_cnt_15d,2019-03-04,2019-03-11,1.9693130111807947e-05,0.9523809523809522
loan__134_finance_cnt_7d,2019-03-04,2019-03-11,1.6998987198816628e-07,0.9428571428571428
loan__134_finance_cnt_15d,2019-03-04,2019-03-11,2.847057923115592e-06,1.0
loan__134_cnt_7d,2019-03-04,2019-03-11,9.239908306345708e-05,0.9545454545454546
loan__134_cnt_15d,2019-03-04,2019-03-11,0.00029062080472187204,0.8666666666666666
loan__131_strong_orgcnt_7d,2019-03-04,2019-03-11,5.035454518585844e-07,1.0
loan__131_strong_orgcnt_15d,2019-03-04,2019-03-11,8.82224839511567e-08,1.0
loan__131_strong_cnt_7d,2019-03-04,2019-03-11,1.0310256165360748e-06,1.0
loan__131_strong_cnt_15d,2019-03-04,2019-03-11,4.672641987856116e-06,0.9258200997725515
loan__131_stages_orgcnt_7d,2019-03-04,2019-03-11,0.00016886125493991488,1.0
loan__131_stages_orgcnt_15d,2019-03-04,2019-03-11,0.0003491683762428318,0.8944271909999159
loan__131_stages_cnt_7d,2019-03-04,2019-03-11,0.00016869595166059986,1.0
loan__131_stages_cnt_15d,2019-03-04,2019-03-11,0.0003497797104643832,1.0
loan__131_petty_orgcnt_7d,2019-03-04,2019-03-11,5.9497756134734086e-05,1.0
loan__131_petty_orgcnt_15d,2019-03-04,2019-03-11,0.0006135535447526377,1.0
loan__131_petty_cnt_7d,2019-03-04,2019-03-11,0.00010428973847841997,0.9523809523809522
loan__131_petty_cnt_15d,2019-03-04,2019-03-11,0.0007796010004027982,1.0
loan__131_orgcnt_7d,2019-03-04,2019-03-11,0.00012367866068461845,1.0
loan__131_orgcnt_15d,2019-03-04,2019-03-11,0.0008690044592628605,1.0
loan__131_little_orgcnt_7d,2019-03-04,2019-03-11,6.7748137558570076e-06,1.0
loan__131_little_orgcnt_15d,2019-03-04,2019-03-11,5.194380636204132e-05,1.0
loan__131_little_cnt_7d,2019-03-04,2019-03-11,8.003416059679128e-06,1.0
loan__131_little_cnt_15d,2019-03-04,2019-03-11,5.3617178201683964e-05,0.9523809523809522
loan__131_finance_orgcnt_7d,2019-03-04,2019-03-11,2.509234725256994e-07,0.8944271909999159
loan__131_finance_orgcnt_15d,2019-03-04,2019-03-11,1.4910558974541737e-05,0.8944271909999159
loan__131_finance_cnt_7d,2019-03-04,2019-03-11,2.700612007375983e-06,1.0
loan__131_finance_cnt_15d,2019-03-04,2019-03-11,1.984354119034656e-05,0.9999999999999999
loan__131_cnt_7d,2019-03-04,2019-03-11,0.00017440825722031813,0.9523809523809522
loan__131_cnt_15d,2019-03-04,2019-03-11,0.0010347782203558775,1.0
law__29_cnt_7d,2019-03-04,2019-03-11,7.919167474252995e-07,1.0
law__29_cnt_15d,2019-03-04,2019-03-11,8.991593580360883e-06,1.0
invest__1_cnt_7d,2019-03-04,2019-03-11,0.0005947254049383563,1.0
invest__127_cnt_7d,2019-03-04,2019-03-11,0.00036227666442520564,1.0
invest__126_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
invest__126_amount_sum_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
invest__126_amount_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
invest__125_cnt_7d,2019-03-04,2019-03-11,0.0013950897450770142,1.0
invest__125_amount_sum_7d,2019-03-04,2019-03-11,4.1262739116408735e-05,1.0
invest__125_amount_cnt_7d,2019-03-04,2019-03-11,9.331857538396075e-05,1.0
invest__124_cnt_7d,2019-03-04,2019-03-11,0.00021516664422141166,1.0
invest__124_amount_sum_7d,2019-03-04,2019-03-11,7.522479619526289e-05,0.9166666666666669
invest__124_amount_cnt_7d,2019-03-04,2019-03-11,5.815779366657646e-05,1.0
invest__123_cnt_7d,2019-03-04,2019-03-11,0.00014341037783073622,1.0
invest__123_amount_sum_7d,2019-03-04,2019-03-11,0.000401292730979415,0.7333333333333333
invest__123_amount_cnt_7d,2019-03-04,2019-03-11,0.00034866665345779766,1.0
