var,0,1,2,3,4,5,6,7,8,9,dt
dogl_wwwwwwww_om3,66119793,13202180,569498,80,0,0,0,0,0,0,2020-04-01
dogl_wwwccbww_om3,79633067,257919,559,6,0,0,0,0,0,0,2020-04-01
llal_wwwwwwww_m6,0,57674279,3549726,4546544,2886802,5570529,2017410,3646261,0,0,2020-04-01
dogl_wwwofcww_om5,79887517,4034,0,0,0,0,0,0,0,0,2020-04-01
dogl_wwwlncww_om2,79150076,722955,18474,42,4,0,0,0,0,0,2020-04-01
dogl_wwwccbww_om1,79608864,282005,673,9,0,0,0,0,0,0,2020-04-01
dogl_wwwpfcww_om4,79358888,532421,242,0,0,0,0,0,0,0,2020-04-01
slal_wwwwwwww_m1,60508864,10624827,409100,1640203,1046568,1236358,827672,820926,1182525,1594508,2020-04-01
cc1l_wwwlncww_m6,72237727,3645331,1444631,787727,487611,535247,344026,409251,0,0,2020-04-01
dogl_wwwpdlww_om6,79651121,240068,360,2,0,0,0,0,0,0,2020-04-01
dotl_wwwwwwww_om1,72651746,7041685,185310,12807,3,0,0,0,0,0,2020-04-01
cc1l_wwwccbww_m3,76456670,2681432,526828,149589,76620,396,1,14,1,0,2020-04-01
dogl_wwwofcww_om6,79888944,2607,0,0,0,0,0,0,0,0,2020-04-01
dotl_wwwwwwww_om2,71938185,7749079,193218,11069,0,0,0,0,0,0,2020-04-01
cc1l_wwwpdlww_m3,79377270,468946,28494,16538,260,3,34,5,0,1,2020-04-01
slal_wwwwwwww_m3,32967261,23801999,5492498,3039093,2428798,2716848,1640896,2018557,2759442,3026159,2020-04-01
cc1l_wwwcfcww_m3,78260287,1412106,188257,30849,50,2,0,0,0,0,2020-04-01
dogl_wwwccbww_om2,79728670,162438,443,0,0,0,0,0,0,0,2020-04-01
dogl_wwwpdlww_om1,79727775,163589,187,0,0,0,0,0,0,0,2020-04-01
cc1l_wwwccbww_m6,75174595,3509281,773927,225297,94958,113415,68,9,1,0,2020-04-01
dogl_wwwmlcww_om6,79881876,9675,0,0,0,0,0,0,0,0,2020-04-01
dogl_wwwlncww_om1,79049892,827007,14651,1,0,0,0,0,0,0,2020-04-01
dogl_wwwwwwww_om6,67327972,11687427,876137,15,0,0,0,0,0,0,2020-04-01
dogl_wwwcfcww_om4,79702408,189035,108,0,0,0,0,0,0,0,2020-04-01
cc1l_pdlwwwww_m6,78321968,1362836,149586,37653,13573,5930,3,1,1,0,2020-04-01
dogl_wwwccbww_om4,79579650,311250,644,7,0,0,0,0,0,0,2020-04-01
dogl_wwwlbkww_om5,72471243,7413689,6612,7,0,0,0,0,0,0,2020-04-01
dogl_wwwwwwww_om1,69954790,9453288,452495,30975,2,1,0,0,0,0,2020-04-01
dogl_wwwwwwww_om4,65846955,13496347,510503,37746,0,0,0,0,0,0,2020-04-01
cc1l_wwwmlcww_m3,79845457,42417,3027,430,178,20,13,9,0,0,2020-04-01
vlal_wwwwwwww_om1,76937054,1740012,164077,211552,233376,190181,185940,229359,0,0,2020-04-01
vlal_wwwwwwww_om2,77191979,1571660,215478,91929,235672,165969,159484,152975,106405,0,2020-04-01
cc1l_wwwwwwww_m6,0,39235237,13806477,6942893,4535462,3043958,3927443,3169782,5230299,0,2020-04-01
cc1l_wwwlbkww_m6,39675409,16930132,7736571,3885135,2641080,1723665,2275227,2295933,2728399,0,2020-04-01
cc1l_wwwofcww_m6,79847249,30183,7264,3247,1515,779,717,573,24,0,2020-04-01
slal_wwwwwwww_m6,0,48288717,4141453,3763422,4839794,4256268,3879890,3185376,3241608,4295023,2020-04-01
dogl_wwwpfcww_om1,79810891,80650,10,0,0,0,0,0,0,0,2020-04-01
cc1l_wwwofcww_m1,78201170,6210,844,417,17,26,3,0,0,0,2020-05-01
dogl_wwwlbkww_om4,70289719,7913779,5189,0,0,0,0,0,0,0,2020-05-01
dogl_wwwofcww_om4,78203341,5346,0,0,0,0,0,0,0,0,2020-05-01
cc1l_wwwwwwww_m3,36299794,23266354,8200269,3641031,2144087,1231812,1848537,1576762,41,0,2020-05-01
vlal_wwwwwwww_om4,73473139,3297411,170725,281768,252651,190137,193476,127478,48915,172987,2020-05-01
cc1l_wwwpfcww_m3,76235455,1926394,25251,7683,13420,191,270,19,4,0,2020-05-01
cc1l_wwwpdlww_m1,77864293,296840,37826,9628,16,68,11,3,1,1,2020-05-01
cc1l_wwwmlcww_m1,78162842,41581,3995,112,89,38,18,5,5,2,2020-05-01
dogl_wwwpfcww_om2,78128239,80438,10,0,0,0,0,0,0,0,2020-05-01
llal_wwwwwwww_m3,36299794,28812749,1864488,2414759,3178549,2238677,881844,2517793,34,0,2020-05-01
dogl_wwwmlcww_om4,78205043,3644,0,0,0,0,0,0,0,0,2020-05-01
dogl_wwwlbkww_om1,74512511,3692629,3547,0,0,0,0,0,0,0,2020-05-01
cc1l_wwwpdlww_m6,76928677,978002,241270,36877,15125,8730,2,3,1,0,2020-05-01
dogl_wwwpfcww_om6,74819520,3386771,2393,3,0,0,0,0,0,0,2020-05-01
cc1l_wwwlncww_m3,73875192,2493717,806478,404218,209148,189952,229964,16,2,0,2020-05-01
dogl_wwwlbkww_om6,70493378,7708480,6821,8,0,0,0,0,0,0,2020-05-01
dogl_wwwpdlww_om3,78156803,51832,52,0,0,0,0,0,0,0,2020-05-01
dogl_wwwpdlww_om2,78088600,119917,170,0,0,0,0,0,0,0,2020-05-01
mlal_wwwwwwww_m1,60257048,11423109,241446,1203021,1061354,878267,924282,249562,750861,1219737,2020-05-01
cc1l_wwwmlcww_m6,78099037,96798,10197,2572,21,27,27,4,4,0,2020-05-01
dogl_wwwlncww_om5,77311758,879455,17472,2,0,0,0,0,0,0,2020-05-01
dotl_wwwwwwww_om4,67619950,10228432,342213,18092,0,0,0,0,0,0,2020-05-01
dogl_wwwccbww_om5,77897683,310383,616,5,0,0,0,0,0,0,2020-05-01
dogl_wwwpfcww_om3,76624280,1584208,199,0,0,0,0,0,0,0,2020-05-01
cc1l_wwwofcww_m3,78183513,19049,3475,1290,1260,69,25,6,0,0,2020-05-01
dogl_wwwwwwww_om2,68427179,9302539,448187,30772,10,0,0,0,0,0,2020-05-01
dogl_wwwpdlww_om4,78091927,116715,45,0,0,0,0,0,0,0,2020-05-01
dogl_wwwpdlww_om5,77841584,366663,440,0,0,0,0,0,0,0,2020-05-01
