var,0,1,2,3,4,5,6,7,8,9,dt
renting__6_amount_sum_3m,2251477920,131,3732,1859,215587,2061,42079,13589,12335,12926,2020-03-01
other_budget__42_wechatpay_amount_sum_3m,2159187086,6561100,8593193,11358884,7875716,8053764,18501017,17589878,14061581,0,2020-03-01
room__508_amount_sum_6m,2247580387,903131,433470,328818,201950,234396,750272,711787,638008,0,2020-03-01
room__508_cnt_6m,2201512751,37145038,8141703,2339148,808215,443392,447294,943490,1188,0,2020-03-01
other_budget__42_jdpay_amount_sum_6m,2194157150,37953447,6114262,6233776,4552496,1740474,1030614,0,0,0,2020-03-01
taxi__8_cnt_1m,2251778892,3046,281,0,0,0,0,0,0,0,2020-03-01
other_budget__42_cnt_1m,1786083615,231505552,105352797,56338453,29712444,15554372,13423168,6438746,4770517,2602555,2020-03-01
train__7_cnt_6m,2236295077,10182667,2802933,1043462,531453,456877,469301,449,0,0,2020-03-01
takeoutfood__508_amount_cnt_1m,2249558920,2046576,117316,34750,24623,34,0,0,0,0,2020-03-01
taxi__8_cnt_6m,2251743956,24235,13007,563,193,62,203,0,0,0,2020-03-01
room__11_cnt_6m,2241860751,7171190,1337657,539021,287604,280983,131648,170788,2577,0,2020-03-01
renting__6_cnt_1m,2251168442,299537,172204,62617,36901,21698,20583,237,0,0,2020-03-01
renting__152_amount_cnt_3m,2251590557,131671,31846,8271,5139,1426,2886,2195,8228,0,2020-03-01
report__1_cnt_6m,2245565885,4543912,1126515,324901,123452,47420,22881,27235,18,0,2020-03-01
yi_bao__17_cnt_1m,2251782219,0,0,0,0,0,0,0,0,0,2020-03-01
taxi__7_cnt_1m,2251692415,71437,11965,3552,1433,1417,0,0,0,0,2020-03-01
tourism__7_cnt_6m,2214986758,17162223,8945462,6172358,1312633,1477933,1715217,9635,0,0,2020-03-01
takeoutfood__508_cnt_1m,2233792588,12571550,2600768,1519015,438211,860078,9,0,0,0,2020-03-01
