var,0,1,2,3,4,5,6,7,8,9,dt
cc1o_mlcm5_m6,49412169,335113,130162,19288,11291,104,0,0,0,0,2020-02-01
soto_lbkm8_m1,49786041,37981,11792,11143,13786,14330,7128,8228,7902,9796,2020-02-01
soto_ccbww_m1,47817799,1096112,130862,133239,131832,129171,126136,119906,114574,108496,2020-02-01
soto_ofcm5_m3,49405157,485691,4164,12467,545,101,0,2,0,0,2020-02-01
moyo_pdlww_m6,48744004,606061,52526,43253,49918,63983,31920,69006,103379,144077,2020-02-01
cc1o_mlcm7_m6,49864503,39824,3643,155,2,0,0,0,0,0,2020-02-01
soto_lncm7_m3,49661111,192441,21305,8614,4873,4158,3500,3589,5589,2947,2020-02-01
soto_ofcm8_m1,49898535,2239,911,1195,1286,1063,824,654,1137,283,2020-02-01
soto_pfcm6_m1,49881989,15376,922,660,1268,1336,939,2227,2356,1054,2020-02-01
soto_mlcm7_m3,49881994,5776,2128,8062,3768,2259,2558,1171,384,27,2020-02-01
soto_pfcm7_m3,49867103,30027,2704,2097,1779,1572,1050,738,732,325,2020-02-01
moyo_pfcww_m1,49681086,139007,18620,19592,13584,9890,1423,24579,141,205,2020-02-01
cc1o_pfcm8_m6,53142617,6279,51,1,0,0,0,0,0,0,2020-03-01
soto_cfcww_m6,48152951,2909542,203558,244518,253315,267488,278965,277394,281202,280015,2020-03-01
cc1o_pfcm7_m3,53098612,35647,14631,58,0,0,0,0,0,0,2020-03-01
soto_cfcww_m3,50085662,1627573,13500,150612,195796,223273,222228,218849,230218,181237,2020-03-01
soto_pdlm6_m3,53089615,32193,4011,3673,5193,4477,5418,4366,2,0,2020-03-01
cc1o_pdlm8_m3,53076947,58206,13623,169,3,0,0,0,0,0,2020-03-01
cc1o_cfcm5_m3,51889344,910566,275961,65640,7195,242,0,0,0,0,2020-03-01
cc1o_lbkm6_m1,52718819,429457,670,2,0,0,0,0,0,0,2020-03-01
soto_pfcm8_m1,53148882,36,1,4,11,3,3,0,1,7,2020-03-01
soto_cfcm6_m3,53039873,42807,6560,8784,7848,8149,8489,6596,9793,10049,2020-03-01
moyo_pdlww_m1,52771390,176400,28502,12344,24487,3817,14183,11598,33200,73027,2020-03-01
moyo_mlcww_m1,52725896,321713,10346,14520,18058,29581,385,7056,6311,15082,2020-03-01
soto_lncm6_m6,52559389,430938,36401,26814,23750,17435,16207,12827,11853,13334,2020-03-01
soto_pfcm5_m1,52932278,136228,16919,12046,11110,15054,6366,5450,6635,6862,2020-03-01
soto_pdlm7_m1,53142776,5467,0,4,510,191,0,0,0,0,2020-03-01
snio_pfcww_m6,52335960,350219,129760,97235,31249,65155,84096,55239,35,0,2020-03-01
moyo_lncww_m1,51593263,529163,140792,180309,133758,33260,133617,246515,68087,90184,2020-03-01
soto_lncm5_m3,50935996,1604896,51121,59151,61552,72674,68252,77786,83551,133969,2020-03-01
snio_pfcww_m3,52657922,238602,88712,57088,22638,17519,62775,3685,7,0,2020-03-01
moyo_ofcww_m6,52208341,635682,33003,23380,16664,18902,22530,23014,19672,147760,2020-03-01
cc1o_lncm8_m6,52965404,168264,15212,63,5,0,0,0,0,0,2020-03-01
moyo_pdlww_m3,52383339,428789,22348,45355,3027,31343,20299,7897,28402,178149,2020-03-01
soto_mlcm8_m3,53142357,3631,398,288,655,172,247,875,165,160,2020-03-01
soto_lbkm8_m6,52563337,206643,51252,53052,61351,64542,31936,38380,34453,44002,2020-03-01
cc1o_lbkm8_m6,52563337,558515,27059,35,2,0,0,0,0,0,2020-03-01
cc1o_pdlm5_m6,52273774,613878,167676,63507,30078,35,0,0,0,0,2020-03-01
cc1o_lncm6_m6,52559389,487888,85945,15639,86,1,0,0,0,0,2020-03-01
soto_lncm7_m1,53000043,106672,2422,18283,14264,4175,1454,511,582,542,2020-03-01
soto_mlcww_m3,52515219,150911,45162,44484,64651,85979,93310,88281,41852,19099,2020-03-01
snio_mlcww_m6,52436205,423037,117475,30738,19222,33343,5046,55464,22816,5602,2020-03-01
snio_ofcww_m3,52573249,419679,22674,19740,11180,9100,12967,15195,61174,3990,2020-03-01
snio_mlcww_m3,52567454,193909,201799,103983,7716,23728,40136,10223,0,0,2020-03-01
moyo_ofcww_m3,52573249,401210,17619,24551,14681,10890,9647,14180,11006,71915,2020-03-01
soto_ofcm6_m6,53134767,6699,530,1804,1587,923,1320,208,481,629,2020-03-01
soto_lncww_m6,32378808,14665128,790485,706332,740713,725304,756733,791143,807300,787002,2020-03-01
soto_lncww_m3,37677181,10729436,659969,583430,517072,521366,586171,602355,577007,694961,2020-03-01
cc1o_lncm8_m1,53111293,36906,736,13,0,0,0,0,0,0,2020-03-01
cc1o_lncm5_m6,49820279,1949624,677982,320592,171908,208547,16,0,0,0,2020-03-01
moyo_lbkww_m6,43600794,4930831,467923,348613,512485,485314,547072,391886,877291,986739,2020-03-01
soto_mlcm6_m1,53134122,12406,417,476,305,356,243,92,258,273,2020-03-01
soto_ccbm7_m6,53138448,6632,326,342,426,925,372,611,164,702,2020-03-01
cc1o_ccbm6_m6,53101249,37733,5773,3167,1026,0,0,0,0,0,2020-03-01
cc1o_mlcm5_m1,52780020,367054,1863,11,0,0,0,0,0,0,2020-03-01
soto_ccbm8_m3,53147018,1140,115,14,14,108,27,184,7,321,2020-03-01
soto_mlcm5_m3,52639735,109513,25259,23229,22609,31785,35196,48430,66323,146869,2020-03-01
snio_lbkww_m6,43600794,3930326,1247411,977407,418496,587559,473116,629953,1127054,156832,2020-03-01
soto_ofcm6_m1,53145261,2364,393,195,68,176,160,124,64,143,2020-03-01
cc1o_cfcm8_m6,53112801,34135,2012,0,0,0,0,0,0,0,2020-03-01
cc1o_lbkm7_m1,52885398,263045,505,0,0,0,0,0,0,0,2020-03-01
soto_pdlww_m3,50208496,1948610,1148,124459,126203,133970,176037,177878,113108,139039,2020-03-01
